"No.","Time","Source","Destination","Protocol","Length","Info"
"42667","29.877290","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42669","29.877291","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42670","29.877582","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42692","29.892341","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42712","29.915157","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42714","29.917470","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42720","29.918680","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42754","29.940378","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42756","29.940381","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42764","29.940809","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42765","29.940876","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42766","29.940914","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42781","29.946287","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42782","29.946399","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42783","29.946438","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42796","29.951342","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42806","29.951783","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42818","29.956012","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42827","29.957490","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42844","29.964354","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42851","29.986798","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42852","29.986909","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42860","29.990861","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42881","30.016278","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42883","30.016317","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42884","30.016694","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42886","30.017054","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42887","30.017224","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42898","30.024982","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42899","30.024982","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42900","30.025220","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42901","30.025305","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42916","30.031676","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42919","30.036511","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42928","30.038892","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42930","30.038954","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"42972","30.068625","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42973","30.068699","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"42985","30.072580","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43088","30.099213","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43138","30.112076","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43139","30.112076","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43146","30.112227","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43147","30.112272","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43148","30.112307","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43158","30.112737","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43159","30.112774","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43160","30.112805","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43190","30.124755","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43202","30.126078","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43217","30.133062","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43231","30.136988","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43287","30.156317","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43289","30.156379","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43291","30.156433","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43314","30.169966","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43341","30.183711","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43364","30.194850","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43365","30.194875","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43366","30.195064","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43367","30.195083","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43368","30.195173","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43369","30.195198","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43370","30.195292","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43402","30.209885","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43404","30.209904","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43406","30.210211","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43418","30.215906","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43435","30.225394","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43449","30.229373","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43450","30.229390","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43494","30.239965","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43532","30.258807","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43604","30.268482","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43623","30.273167","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43627","30.273217","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43628","30.273409","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43661","30.274817","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43662","30.274868","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43663","30.274904","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43698","30.284527","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43699","30.284527","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43701","30.284677","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43711","30.288838","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43720","30.293921","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43731","30.299644","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43734","30.302703","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43751","30.314672","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43772","30.329123","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43831","30.346089","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43837","30.346153","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43847","30.346651","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43848","30.346670","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43875","30.355814","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43876","30.355824","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43879","30.355994","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43880","30.356037","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43888","30.356749","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43915","30.364036","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43916","30.364085","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43919","30.367708","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43925","30.369847","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43936","30.375097","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"43949","30.385950","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"43965","30.400255","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44005","30.422322","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44011","30.422453","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44012","30.422482","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44013","30.422510","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44045","30.437606","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44046","30.437613","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44052","30.438325","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44088","30.448858","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44090","30.448945","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44091","30.449093","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44093","30.449412","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44094","30.449522","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44095","30.449751","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44117","30.473954","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44118","30.473973","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44119","30.474367","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44152","30.495950","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44153","30.496024","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44161","30.496596","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44168","30.498775","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44191","30.509638","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44202","30.513489","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44205","30.513573","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44218","30.520097","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44229","30.522642","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44230","30.522670","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44235","30.526086","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44241","30.526423","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44249","30.528894","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44264","30.582745","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44281","30.582939","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44297","30.583127","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44301","30.583265","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44302","30.583352","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44304","30.583477","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44306","30.583562","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44307","30.583631","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44317","30.590633","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44318","30.590646","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44319","30.590744","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44322","30.593018","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44336","30.595921","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44339","30.598475","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44341","30.598832","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44359","30.602861","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44442","30.653526","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44449","30.654304","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44469","30.658006","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44470","30.658013","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44474","30.658139","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44481","30.658696","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44496","30.663963","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44498","30.664070","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44505","30.664551","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44521","30.672667","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44522","30.672679","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44523","30.672784","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44540","30.677717","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44551","30.679136","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44552","30.679246","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44562","30.685912","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44622","30.730034","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44624","30.730133","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44640","30.739047","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44655","30.740210","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44656","30.740239","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44657","30.740281","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44684","30.753959","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44686","30.754175","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44687","30.754366","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44703","30.777383","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44727","30.785061","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44728","30.785149","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44764","30.792072","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44767","30.792291","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44769","30.792629","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44771","30.792939","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44805","30.820413","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44807","30.820463","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44808","30.820869","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44810","30.821235","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44811","30.821284","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44830","30.827901","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44831","30.827901","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44842","30.836981","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44843","30.837269","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44873","30.861814","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44884","30.864788","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44885","30.864844","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44894","30.870762","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44909","30.874974","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44911","30.875323","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44912","30.875434","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44940","30.889970","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44944","30.891232","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44951","30.894575","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44956","30.894915","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44957","30.894969","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44980","30.903507","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"44985","30.906351","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"44997","30.912380","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45001","30.912530","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45028","30.931199","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45046","30.936665","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45047","30.936754","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45057","30.943069","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45075","30.947786","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45077","30.947844","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45083","30.952436","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45110","30.963488","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45112","30.963689","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45122","30.968785","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45124","30.968809","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45125","30.968888","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45129","30.974332","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45132","30.978268","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45135","30.982428","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45139","30.984727","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45151","31.007919","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45152","31.007918","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45155","31.008913","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45162","31.014382","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45170","31.020026","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45176","31.020521","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45180","31.024339","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45193","31.033245","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45200","31.034785","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45207","31.037868","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45217","31.043865","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45218","31.043865","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45220","31.044217","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45224","31.048928","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45228","31.052106","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45231","31.054668","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45247","31.083869","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45248","31.083868","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45249","31.084795","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45265","31.094415","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45268","31.095277","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45270","31.096184","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45273","31.100041","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45281","31.106290","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45282","31.106629","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45286","31.107450","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45303","31.117449","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45305","31.117450","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45306","31.118088","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45309","31.122359","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45312","31.122723","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45315","31.131595","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45325","31.164639","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45329","31.164899","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45330","31.164954","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45338","31.169185","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45346","31.169845","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45351","31.173686","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45352","31.173806","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45382","31.192698","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45383","31.192698","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45384","31.193156","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45386","31.193389","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45388","31.193545","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45389","31.193616","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45390","31.193669","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45393","31.194846","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45396","31.202069","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45411","31.238629","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45412","31.238642","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45414","31.239253","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45421","31.243570","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45428","31.244396","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45435","31.247801","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45436","31.248200","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45456","31.265892","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45457","31.265892","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45467","31.266570","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45469","31.267224","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45470","31.267544","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45471","31.267753","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45478","31.271768","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45479","31.271775","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45481","31.272965","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45495","31.311993","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45497","31.312002","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45503","31.312656","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45506","31.317065","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45518","31.321595","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45520","31.321951","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45521","31.322047","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45534","31.336872","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45547","31.339755","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45549","31.339754","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45566","31.342645","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45568","31.342778","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45569","31.342818","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45570","31.342850","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45588","31.348280","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45590","31.348314","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45642","31.398125","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45644","31.399320","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45678","31.403157","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45685","31.403258","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45686","31.403296","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45688","31.403335","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45689","31.403368","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45704","31.412355","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45707","31.412462","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45711","31.413472","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45729","31.419171","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45731","31.419229","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45732","31.419266","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45741","31.425351","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45786","31.470366","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45815","31.484923","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45817","31.484979","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45818","31.485015","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45824","31.489906","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45836","31.496768","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45838","31.496979","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45839","31.497048","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45858","31.536021","10.100.102.6","216.58.210.234","TLSv1.3","1045","Application Data"
"45874","31.545867","10.100.102.6","216.58.210.234","TLSv1.2","8268","Application Data"
"45875","31.546127","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45876","31.546447","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45884","31.546605","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45885","31.546773","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
"45886","31.547009","10.100.102.6","216.58.210.234","TLSv1.3","8268","Application Data"
